Student_ID,Student_Name,Gender,School_Name,Circuit,Attendance_Percent,Action_Zone,Math_Improvement,Math_Consistency,Mathematics_Assignments,Mathematics_Term1_Exam,Mathematics_Term2_Exam,Mathematics_Mock1,Mathematics_Mock2,Mathematics_Final_BECE,English_Language_Assignments,English_Language_Term1_Exam,English_Language_Term2_Exam,English_Language_Mock1,English_Language_Mock2,English_Language_Final_BECE,Integrated_Science_Assignments,Integrated_Science_Term1_Exam,Integrated_Science_Term2_Exam,Integrated_Science_Mock1,Integrated_Science_Mock2,Integrated_Science_Final_BECE,Social_Studies_Assignments,Social_Studies_Term1_Exam,Social_Studies_Term2_Exam,Social_Studies_Mock1,Social_Studies_Mock2,Social_Studies_Final_BECE,ICT_Assignments,ICT_Term1_Exam,ICT_Term2_Exam,ICT_Mock1,ICT_Mock2,ICT_Final_BECE,RME_Assignments,RME_Term1_Exam,RME_Term2_Exam,RME_Mock1,RME_Mock2,RME_Final_BECE,BDT_Assignments,BDT_Term1_Exam,BDT_Term2_Exam,BDT_Mock1,BDT_Mock2,BDT_Final_BECE,French_Assignments,French_Term1_Exam,French_Term2_Exam,French_Mock1,French_Mock2,French_Final_BECE,Ewe_Assignments,Ewe_Term1_Exam,Ewe_Term2_Exam,Ewe_Mock1,Ewe_Mock2,Ewe_Final_BECE
AK-JHS-0321,Kofi Agbeko,M,Kpeve JHS,Avenorpedo,52.4,4. STRUGGLER,9,6,94,88,80,47,81,48,59,92,36,90,39,75,87,68,36,62,58,57,82,38,46,90,49,68,65,65,80,74,59,35,50,53,54,87,94,85,45,79,70,76,81,51,54,61,40,40,87,45,71,85,57,79,94,87
AK-JHS-0322,Godwin Ahiable,M,Wute JHS,Gefia,51.3,1. FLYER,0,3,80,90,41,90,51,86,60,61,67,54,61,75,72,88,48,89,92,67,39,51,51,52,78,36,70,42,66,58,72,91,85,87,71,41,45,54,91,69,69,63,88,70,56,49,67,52,90,45,43,68,80,55,36,85
AK-JHS-0323,Mawuli Gbedemah,M,Kpeve JHS,Avenorpedo,94.7,4. STRUGGLER,9,2,83,89,70,82,80,44,54,90,69,51,59,45,43,38,54,39,77,79,89,57,38,82,93,89,95,49,90,78,90,69,66,54,59,77,44,49,86,59,54,54,69,86,71,51,50,67,94,58,76,67,72,45,49,58
AK-JHS-0324,Kwame Segbefia,M,Anyidzive JHS,Gefia,80.7,4. STRUGGLER,7,1,84,85,48,91,47,63,95,36,67,75,83,87,64,62,39,83,75,78,76,70,68,45,40,48,42,60,68,94,84,81,86,36,50,63,52,47,91,82,93,84,46,48,76,83,72,54,69,87,46,59,62,69,90,79
AK-JHS-0325,Akosua Ahiable,F,Akatsicoe Practice JHS,Akatsi A,47.2,3. RISING STAR,13,7,68,37,61,73,66,67,53,41,53,90,63,46,84,74,47,51,89,77,70,55,42,92,81,48,79,66,52,43,80,66,65,51,42,51,73,50,35,81,37,44,40,66,49,94,60,69,38,46,74,38,48,52,72,62
AK-JHS-0326,Selasie Azumah,M,Akatsicoe Practice JHS,Akatsi A,71.5,1. FLYER,0,3,86,52,56,65,56,88,76,57,75,59,37,76,37,75,41,58,51,43,50,45,92,90,75,58,67,86,79,48,72,81,92,36,53,72,86,59,51,89,45,50,41,76,83,95,78,63,74,58,89,94,44,63,40,48
AK-JHS-0327,Yaw Dzigba,M,Agbedrafor JHS,Akatsi B,88.5,4. STRUGGLER,7,5,88,77,58,73,42,82,74,88,39,64,37,62,53,87,91,64,82,66,41,38,95,82,48,90,74,58,76,76,36,60,38,58,46,81,43,35,57,74,63,85,76,43,87,91,78,87,63,87,61,86,93,71,37,88
AK-JHS-0328,Selasie Agbeko,M,Avenorpedo JHS,Avenorpedo,49.9,3. RISING STAR,-2,4,69,88,44,47,80,94,90,58,83,65,64,77,85,54,38,77,42,91,78,48,52,44,92,62,38,73,87,61,35,45,53,94,84,64,51,89,49,55,83,91,37,64,88,68,84,54,68,62,71,62,72,38,77,63
AK-JHS-0329,Aseye Segbefia,F,Akatsicoe Practice JHS,Akatsi A,59.0,4. STRUGGLER,-4,6,91,72,73,67,53,41,80,91,56,51,43,52,90,44,47,58,40,94,40,54,83,54,37,80,52,65,84,62,35,53,62,56,91,66,62,51,80,85,92,49,57,38,89,48,72,54,52,57,82,41,37,89,84,57
AK-JHS-0330,Adjoa Segbefia,F,Avenorpedo JHS,Avenorpedo,66.7,2. DIAMOND,13,10,90,78,57,75,72,65,50,94,71,93,91,53,68,39,93,73,78,88,90,56,45,55,38,74,95,44,85,50,52,62,39,65,44,55,69,83,43,87,85,89,35,78,84,75,65,50,36,90,68,68,63,46,70,92
AK-JHS-0331,Akua Ahiable,F,Akatsicoe Practice JHS,Akatsi A,58.3,3. RISING STAR,-2,7,69,92,60,73,92,57,70,48,92,57,49,89,62,44,82,78,44,73,64,80,90,39,74,61,70,68,89,78,55,93,82,94,63,71,73,45,39,88,73,77,63,91,64,38,44,44,93,35,65,56,80,71,60,39
AK-JHS-0332,Adjoa Agbeko,F,Tadzewu JHS,Avenorpeme,61.4,4. STRUGGLER,8,9,50,66,70,82,36,62,77,57,81,58,62,68,60,79,45,76,40,40,55,92,72,47,84,70,75,38,72,46,93,82,52,54,55,66,51,46,84,40,95,64,51,39,75,91,46,38,39,51,74,90,76,45,82,78
AK-JHS-0333,Akosua Kpodo,F,Tadzewu JHS,Avenorpeme,73.5,1. FLYER,14,8,72,42,52,53,47,77,43,36,63,65,67,67,60,78,84,59,88,46,78,58,52,68,58,36,56,60,87,64,59,47,64,67,81,43,42,76,61,66,38,82,76,39,80,50,52,63,70,89,90,68,86,92,91,78
AK-JHS-0334,Enyonam Azumah,F,Abor Main JHS,Avenorpeme,86.5,2. DIAMOND,-1,8,58,88,69,78,63,88,90,47,63,80,88,69,72,82,76,63,45,53,54,62,37,57,56,42,52,71,44,55,58,69,46,93,36,91,69,92,57,78,64,91,54,67,45,68,58,35,55,47,74,90,93,70,75,77
AK-JHS-0335,Fafa Segbefia,F,Kpota JHS,Akatsi A,42.6,2. DIAMOND,15,3,61,35,79,60,68,84,69,63,45,61,87,86,62,53,59,54,86,70,47,53,47,64,77,94,91,38,78,82,86,64,81,54,62,84,87,66,76,61,64,78,79,48,82,93,60,95,57,85,72,44,89,78,93,54
AK-JHS-0336,Yaw Dogbe,M,Abor Main JHS,Avenorpeme,95.3,2. DIAMOND,1,9,91,46,57,72,77,46,86,57,62,52,53,78,36,36,36,69,73,63,45,90,68,61,54,47,81,80,63,66,83,63,68,80,76,76,48,76,72,57,48,90,74,36,57,54,48,86,58,48,79,51,50,58,83,46
AK-JHS-0337,Prosper Ahiable,M,Avenorpeme JHS,Avenorpeme,50.6,1. FLYER,14,8,75,52,39,86,37,92,58,82,61,42,63,69,55,71,39,55,82,74,67,38,88,85,38,45,94,71,72,94,58,89,63,65,86,83,36,82,76,89,76,44,63,86,72,78,59,67,38,68,53,37,62,83,80,95
AK-JHS-0338,Godwin Kpodo,M,Lume Ahugakope JHS,Gefia,54.3,3. RISING STAR,15,2,94,95,90,53,43,78,81,86,74,53,38,73,35,78,94,59,91,74,37,71,58,48,83,73,40,53,40,63,61,82,65,52,53,88,55,83,95,70,74,55,94,36,71,43,67,91,79,63,72,40,49,72,73,40
AK-JHS-0339,Akosua Dzigba,F,Dabala JHS,Atidzive,56.5,1. FLYER,-4,2,36,84,70,70,72,59,36,93,52,64,87,65,52,71,80,88,70,36,82,90,74,48,85,68,62,62,53,60,58,78,46,59,65,51,43,36,40,78,62,44,89,61,71,56,90,52,85,56,93,36,42,70,77,56
AK-JHS-0340,Kwadwo Dogbe,M,Wlitey JHS,Wlitey,62.1,3. RISING STAR,-3,3,80,70,86,65,35,42,68,47,73,72,95,92,63,71,38,47,92,50,45,91,65,85,48,36,64,66,50,46,64,37,95,83,40,49,85,66,64,74,79,36,94,65,68,73,37,56,47,67,74,73,57,35,84,44
AK-JHS-0341,Aseye Agbeko,F,Akatsicoe Practice JHS,Akatsi A,68.0,4. STRUGGLER,8,2,39,94,73,82,74,59,65,43,95,51,80,91,42,37,73,91,76,57,56,47,35,65,82,41,76,85,83,87,46,68,35,35,78,36,43,54,47,46,84,74,54,58,89,86,83,48,65,75,38,67,72,41,36,54
AK-JHS-0342,Aseye Segbefia,F,Wlitey JHS,Wlitey,68.8,3. RISING STAR,-5,10,41,48,60,90,70,44,78,41,81,50,55,72,81,43,90,87,38,37,82,88,84,50,41,87,48,48,53,41,56,85,50,52,79,42,93,38,81,48,79,84,67,36,95,94,40,66,68,92,47,61,95,89,76,46
AK-JHS-0343,Ama Kpodo,F,Tadzewu JHS,Avenorpeme,62.6,4. STRUGGLER,14,8,69,65,88,38,90,53,95,75,76,55,52,68,74,73,50,67,92,88,66,70,72,40,84,79,46,67,44,79,48,86,86,94,63,72,87,58,71,73,71,35,84,35,37,79,52,63,48,42,51,92,78,35,40,45
AK-JHS-0344,Kwadwo Gbedemah,M,Dzogadze JHS,Agbedrafor,95.3,4. STRUGGLER,8,4,53,90,85,93,70,70,38,72,44,38,58,70,67,92,52,46,64,36,55,38,39,82,78,77,81,63,74,70,38,67,70,94,70,40,94,45,52,93,84,90,41,81,38,79,65,82,89,70,68,66,73,92,66,64
AK-JHS-0345,Akua Dzigba,F,Akatsi Main JHS,Akatsi A,96.7,1. FLYER,-2,9,82,92,37,59,81,88,78,50,43,85,91,92,83,75,67,36,78,60,76,59,62,37,48,67,71,64,80,93,57,72,73,89,78,35,68,75,40,43,53,76,71,47,77,76,75,79,51,49,68,68,67,59,62,45
AK-JHS-0346,Kwadwo Dogbe,M,Aflao Main JHS,Wlitey,92.9,4. STRUGGLER,5,2,84,89,73,56,60,52,85,68,60,61,37,51,52,52,80,47,40,66,44,93,83,87,47,47,39,36,42,62,85,43,59,41,89,76,74,45,65,88,43,42,88,67,35,88,48,54,81,95,38,83,47,86,52,54
AK-JHS-0347,Godwin Kpodo,M,Agbedrafor JHS,Akatsi B,79.4,1. FLYER,-3,7,84,69,80,47,83,51,90,90,49,87,38,46,40,87,79,44,85,76,81,45,71,76,69,85,69,56,83,84,94,78,40,82,70,85,58,65,80,70,44,72,44,58,73,85,44,67,63,68,38,56,67,40,71,49
AK-JHS-0348,Aseye Agbeko,F,Avenorpedo JHS,Avenorpedo,89.2,1. FLYER,-4,5,54,49,83,71,89,63,95,64,86,68,64,58,45,66,87,43,87,74,46,65,77,74,65,54,49,51,59,78,90,69,68,85,90,77,39,53,50,61,66,52,91,73,49,52,68,59,77,49,71,77,50,54,93,85
AK-JHS-0349,Emefa Gbedemah,F,Anyidzive JHS,Gefia,65.3,1. FLYER,-1,3,38,60,76,76,73,64,76,76,84,76,68,58,69,92,90,88,63,53,43,85,61,64,87,67,36,73,76,67,64,53,53,85,45,49,63,41,47,58,47,47,51,85,64,36,65,72,58,55,91,61,41,41,87,49
AK-JHS-0350,Kwadwo Agbeko,M,Xavi JHS,Akatsi B,69.7,4. STRUGGLER,9,7,58,63,70,62,52,39,36,80,87,37,47,39,87,89,56,61,83,44,53,74,67,57,42,45,94,63,86,35,47,60,48,78,64,88,88,46,92,76,37,57,54,73,44,45,35,74,79,58,42,79,88,52,86,61
AK-JHS-0351,Kwadwo Azumah,M,Kpeve JHS,Avenorpedo,66.8,3. RISING STAR,5,8,86,85,47,88,45,88,74,46,86,91,94,87,95,65,82,43,55,49,86,86,93,90,48,57,87,47,94,44,90,39,52,58,56,75,90,52,55,83,78,64,55,61,48,53,36,61,49,81,44,81,47,35,75,67
AK-JHS-0352,Fafa Gbedemah,F,Lume Ahugakope JHS,Gefia,90.2,2. DIAMOND,-1,4,82,46,66,71,52,59,73,65,86,41,93,42,75,87,65,83,94,91,61,36,46,79,46,39,44,55,45,78,64,41,91,36,91,71,80,83,48,65,81,75,48,90,70,52,87,93,70,65,62,75,69,75,44,43
AK-JHS-0353,Aseye Agbeko,F,Wlitey JHS,Wlitey,77.4,4. STRUGGLER,2,10,78,69,49,70,71,64,90,77,39,47,91,37,58,44,35,85,67,74,86,85,72,83,59,59,87,89,79,54,91,72,55,46,71,63,86,82,46,80,84,76,38,95,83,45,41,83,71,47,82,41,37,48,62,36
AK-JHS-0354,Aseye Kpodo,F,Dabala JHS,Atidzive,42.9,2. DIAMOND,13,9,62,44,51,73,56,89,39,76,47,67,79,37,76,52,52,35,83,94,35,83,85,35,45,79,63,91,52,44,49,74,84,78,76,84,85,76,76,36,92,78,64,88,71,54,79,79,68,39,89,93,65,53,63,72
AK-JHS-0355,Akosua Segbefia,F,Anyidzive JHS,Gefia,75.7,3. RISING STAR,-3,8,68,65,81,91,64,71,94,61,39,61,56,69,82,59,94,64,94,61,91,42,47,91,53,36,40,51,78,80,67,59,38,38,74,67,92,84,45,51,70,45,82,91,48,61,42,66,88,70,53,46,93,76,76,67
AK-JHS-0356,Kofi Kpodo,M,Avenorpeme JHS,Avenorpeme,88.1,2. DIAMOND,0,6,89,93,95,72,70,52,74,80,86,89,48,65,63,46,55,94,78,80,79,75,70,56,36,48,48,57,51,52,70,66,36,70,71,93,52,63,68,88,81,53,35,75,53,57,77,55,60,75,83,46,64,80,81,56
AK-JHS-0357,Akosua Gbedemah,F,Wlitey JHS,Wlitey,43.2,1. FLYER,0,7,54,76,55,35,60,78,80,44,38,85,71,60,73,55,55,40,55,71,36,46,85,46,93,76,75,92,73,70,55,49,70,81,74,80,40,79,38,67,87,44,92,48,35,78,42,59,70,73,46,48,48,95,54,50
AK-JHS-0358,Akosua Gbedemah,F,Gornikope JHS,Agbedrafor,94.5,3. RISING STAR,-1,1,64,56,43,74,41,41,59,68,40,65,38,55,95,41,63,91,45,56,72,91,43,72,42,53,42,91,91,78,38,74,62,76,66,76,38,88,57,94,84,88,41,46,90,90,55,65,64,51,62,78,73,75,35,54
AK-JHS-0359,Akua Azumah,F,Weta JHS,Avenorpedo,76.2,3. RISING STAR,1,8,37,78,37,81,41,59,88,37,64,91,78,82,35,82,71,65,66,47,66,75,80,38,58,72,93,53,62,78,75,78,41,74,44,60,73,49,82,87,61,48,69,72,56,85,58,35,58,79,45,86,83,52,60,78
AK-JHS-0360,Kofi Kpodo,M,Kpeve JHS,Avenorpedo,55.9,1. FLYER,11,5,53,84,67,78,52,56,42,92,40,43,36,81,83,80,70,93,70,62,39,51,56,73,81,50,53,46,79,85,43,61,53,84,77,46,68,63,73,45,56,78,60,92,48,51,44,76,65,71,62,53,44,84,58,93
AK-JHS-0361,Kwame Dogbe,M,Xavi JHS,Akatsi B,85.2,1. FLYER,-5,10,76,75,93,89,37,79,83,73,41,51,39,44,90,94,58,46,64,68,51,43,44,71,61,46,67,41,61,80,35,79,57,71,62,56,42,42,94,78,42,75,77,61,51,78,64,53,46,68,53,84,83,40,53,65
AK-JHS-0362,Yaw Ahiable,M,Dzogadze JHS,Agbedrafor,47.8,4. STRUGGLER,14,1,64,85,41,95,94,71,90,57,46,35,67,57,57,50,66,72,75,74,92,53,38,91,64,40,68,61,91,62,42,43,66,87,86,94,83,35,65,75,60,41,84,47,47,51,50,54,60,51,51,90,70,74,85,59
AK-JHS-0363,Ama Segbefia,F,Hatsiukope JHS,Agbedrafor,75.8,4. STRUGGLER,13,5,80,83,46,55,37,69,58,35,60,37,93,60,55,53,54,77,44,86,37,45,66,65,66,81,75,91,69,85,81,65,48,42,38,92,47,92,59,45,42,51,95,79,47,53,83,48,46,88,78,57,75,38,63,56
AK-JHS-0364,Ama Kpodo,F,Dabala JHS,Atidzive,98.3,2. DIAMOND,12,1,64,56,52,49,35,83,90,37,90,50,75,39,62,60,88,69,51,81,59,82,57,46,36,72,77,88,69,76,87,49,36,92,65,50,87,38,46,84,73,54,66,41,74,71,73,45,40,47,66,70,51,56,46,83
AK-JHS-0365,Enyonam Segbefia,F,Akatsicoe Practice JHS,Akatsi A,78.8,3. RISING STAR,7,5,55,60,36,43,85,54,59,45,65,85,82,87,93,84,80,89,35,63,66,72,46,62,55,62,93,84,80,91,75,91,55,55,90,40,46,92,68,42,39,46,95,55,71,51,38,63,38,94,49,75,71,77,52,49
AK-JHS-0366,Kofi Dzigba,M,Wute JHS,Gefia,60.1,3. RISING STAR,4,10,81,56,74,46,69,87,72,54,78,90,43,62,56,82,35,42,44,63,77,71,46,35,51,65,77,63,62,58,49,93,55,62,68,49,55,94,44,39,94,83,36,42,92,71,39,85,48,43,50,59,82,43,36,53
AK-JHS-0367,Ama Segbefia,F,Akatsicoe Practice JHS,Akatsi A,45.0,3. RISING STAR,-3,4,59,82,77,71,95,38,76,83,89,59,61,95,67,49,92,67,49,63,44,77,84,74,36,40,54,38,44,89,65,69,80,72,37,49,69,68,69,93,62,38,62,36,53,75,95,87,48,58,89,44,77,55,65,81
AK-JHS-0368,Adjoa Segbefia,F,Wlitey JHS,Wlitey,40.3,3. RISING STAR,13,1,59,38,95,45,58,45,86,79,78,60,90,76,95,95,74,76,45,89,39,83,89,50,66,46,74,78,46,95,49,72,54,52,38,85,49,37,66,44,71,79,60,42,80,74,73,51,58,59,69,36,37,35,38,81
AK-JHS-0369,Adjoa Dogbe,F,Aflao Main JHS,Wlitey,94.7,1. FLYER,5,5,47,94,62,47,69,90,36,94,39,62,43,45,93,81,75,59,42,67,66,37,38,82,89,61,72,69,56,38,60,37,37,79,39,41,83,64,88,56,49,48,80,81,94,85,62,61,82,60,49,62,41,38,87,55
AK-JHS-0370,Akua Agbeko,F,Dzodze Penyi JHS,Wlitey,45.9,1. FLYER,5,5,80,62,46,58,74,36,75,94,93,64,94,92,88,70,85,94,71,61,58,81,42,95,71,86,72,49,88,81,44,83,69,49,74,50,46,81,65,77,50,74,83,36,86,54,70,57,68,73,43,59,82,58,62,67
AK-JHS-0371,Yaw Kpodo,M,Avenorpedo JHS,Avenorpedo,54.5,2. DIAMOND,-1,6,80,57,69,48,81,90,95,77,87,76,47,89,68,71,78,78,88,47,53,39,70,72,92,60,69,88,55,76,48,67,60,41,75,90,90,50,74,65,37,51,35,50,41,49,50,78,54,62,83,72,51,47,78,86
AK-JHS-0372,Selasie Kpodo,M,Adidome JHS,Atidzive,80.7,2. DIAMOND,1,3,65,77,79,74,82,65,50,63,37,92,44,92,53,95,43,60,86,89,61,40,59,52,59,78,44,40,86,61,79,77,74,48,40,49,78,37,77,61,71,66,42,52,85,80,85,40,73,82,66,59,74,60,51,44
AK-JHS-0373,Yaw Dogbe,M,Atidzive JHS,Atidzive,96.3,4. STRUGGLER,4,4,46,70,82,65,44,64,59,46,57,93,84,39,57,39,71,56,94,74,93,45,38,35,37,38,94,48,91,76,60,65,62,47,38,79,58,62,85,72,43,45,71,51,49,81,91,64,44,65,75,85,67,80,76,49
AK-JHS-0374,Ama Azumah,F,Gornikope JHS,Agbedrafor,64.3,3. RISING STAR,-4,9,43,86,65,79,64,73,82,58,90,63,48,46,95,60,67,57,47,46,56,65,63,45,62,75,64,64,55,68,82,49,85,69,93,92,48,64,36,91,59,63,69,90,39,75,67,88,81,82,79,61,79,50,46,76
AK-JHS-0375,Prosper Gbedemah,M,Aflao Main JHS,Wlitey,73.1,2. DIAMOND,12,4,89,51,71,82,44,39,82,89,39,43,42,62,90,74,81,79,58,51,72,57,51,95,53,83,92,88,54,68,56,53,45,67,76,51,45,35,95,76,93,84,52,63,88,77,69,75,90,42,73,67,84,71,63,65
AK-JHS-0376,Kofi Ahiable,M,Agbedrafor JHS,Akatsi B,41.7,3. RISING STAR,-5,6,77,59,37,57,37,78,53,40,70,89,76,57,74,61,60,85,70,78,79,74,61,79,72,73,70,91,53,44,94,42,41,42,46,39,51,57,54,57,78,74,54,81,51,72,70,63,94,78,49,53,63,89,47,54
AK-JHS-0377,Kofi Ahiable,M,Akatsicoe Practice JHS,Akatsi A,64.5,2. DIAMOND,14,7,92,87,70,70,63,75,91,49,67,42,46,56,94,52,54,56,65,89,83,58,36,84,93,48,56,74,78,63,83,37,93,68,37,61,84,54,93,57,73,71,65,76,92,61,56,45,93,69,46,58,83,92,62,74
AK-JHS-0378,Kwame Ahiable,M,Dabala JHS,Atidzive,79.1,4. STRUGGLER,15,8,55,60,79,68,43,65,83,41,82,39,78,92,72,71,48,71,92,79,60,75,76,37,85,91,91,69,81,51,82,77,67,86,80,45,50,68,73,68,77,94,77,65,91,39,44,92,80,44,47,91,76,47,92,43
AK-JHS-0379,Adjoa Dzigba,F,Anyidzive JHS,Gefia,94.9,4. STRUGGLER,14,8,64,52,74,45,72,53,94,73,53,91,74,84,90,91,57,38,37,88,53,36,73,43,85,55,57,55,46,57,74,82,44,66,93,78,40,92,54,36,62,37,37,50,75,63,62,54,90,56,88,35,66,81,84,84
AK-JHS-0380,Kwame Segbefia,M,Hatsiukope JHS,Agbedrafor,97.8,2. DIAMOND,7,1,46,63,66,87,43,55,50,61,71,56,46,63,67,46,67,40,41,55,42,49,54,83,81,80,58,93,86,35,49,68,37,78,49,91,53,51,60,88,82,35,73,57,54,64,76,70,62,39,63,37,83,50,39,66
AK-JHS-0381,Fafa Ahiable,F,Weta JHS,Avenorpedo,95.8,4. STRUGGLER,10,5,40,44,90,91,52,45,46,89,88,61,68,41,85,69,91,36,76,78,80,75,91,52,46,62,66,71,65,84,56,63,57,86,69,65,62,75,91,91,65,83,69,54,42,84,40,55,75,36,90,66,40,46,83,84
AK-JHS-0382,Mawuli Gbedemah,M,Adidome JHS,Atidzive,74.5,3. RISING STAR,-1,5,74,43,40,74,40,40,81,86,69,86,67,75,65,57,82,77,47,35,79,94,37,41,86,75,84,69,80,82,54,67,47,42,91,36,78,80,72,57,62,79,56,50,58,66,77,83,73,61,69,55,37,52,58,58
AK-JHS-0383,Kwadwo Segbefia,M,Tadzewu JHS,Avenorpeme,53.2,4. STRUGGLER,6,3,39,51,87,73,58,64,61,64,77,62,40,46,52,39,74,41,39,61,94,75,38,62,53,82,95,74,81,64,68,81,59,78,86,89,95,94,44,58,45,71,44,91,40,57,58,80,65,46,77,86,45,52,88,40
AK-JHS-0384,Emefa Dogbe,F,Avenorpeme JHS,Avenorpeme,59.9,3. RISING STAR,6,5,52,53,67,95,47,56,89,38,75,73,49,89,75,75,73,95,73,42,40,69,84,66,39,90,64,51,62,39,61,47,81,94,94,92,69,75,44,93,56,76,36,65,69,48,50,60,54,87,65,93,37,40,95,86
AK-JHS-0385,Yaw Agbeko,M,Gornikope JHS,Agbedrafor,59.1,2. DIAMOND,-2,1,77,80,40,77,50,36,43,82,59,73,69,94,56,90,87,40,68,62,45,64,36,84,50,42,56,84,67,75,83,41,66,52,43,58,47,59,64,84,50,80,83,48,64,58,93,43,86,91,95,60,59,53,95,69
AK-JHS-0386,Adjoa Agbeko,F,Dzodze Penyi JHS,Wlitey,43.4,3. RISING STAR,0,2,78,91,91,70,62,75,68,95,70,40,59,70,88,45,58,62,85,77,81,36,49,62,57,68,53,87,57,93,68,80,52,65,66,61,38,59,52,45,89,68,43,38,56,66,91,92,95,37,93,62,59,51,52,42
AK-JHS-0387,Mawuli Ahiable,M,Dzodze Penyi JHS,Wlitey,75.1,1. FLYER,1,2,82,61,90,40,66,83,40,42,60,67,83,71,54,62,87,49,55,60,67,53,42,85,94,74,72,70,70,67,48,85,39,83,80,53,92,54,81,48,64,95,86,46,55,77,83,75,74,90,42,40,57,93,89,80
AK-JHS-0388,Yaw Ahiable,M,Kpota JHS,Akatsi A,77.1,3. RISING STAR,13,2,75,62,89,55,46,89,85,43,37,64,72,93,55,62,40,36,53,53,88,93,46,36,85,61,40,35,53,89,83,69,40,67,52,57,80,79,77,68,94,51,77,93,61,77,36,67,59,48,78,75,80,43,35,95
AK-JHS-0389,Enyonam Kpodo,F,Dabala JHS,Atidzive,85.0,3. RISING STAR,15,2,88,41,77,89,72,56,78,70,50,85,68,87,73,48,46,91,89,95,86,59,79,39,86,54,37,75,48,43,92,71,83,58,61,50,65,73,88,70,68,77,82,73,87,40,78,88,87,56,65,84,52,66,90,70
AK-JHS-0390,Mawuli Agbeko,M,Hatsiukope JHS,Agbedrafor,89.4,1. FLYER,15,3,76,68,60,84,80,47,66,70,50,40,83,59,57,59,65,55,47,42,49,83,61,63,40,59,80,37,81,47,61,74,56,72,64,66,71,92,57,49,87,66,44,82,78,61,57,71,85,68,74,85,47,73,78,83
AK-JHS-0391,Adjoa Kpodo,F,Anyidzive JHS,Gefia,45.1,3. RISING STAR,2,6,88,68,85,83,47,43,86,66,58,64,65,78,64,46,63,81,88,69,89,45,68,61,82,52,95,82,52,52,76,72,39,65,85,40,72,90,73,54,92,82,48,44,86,52,89,68,41,75,56,90,67,63,35,57
AK-JHS-0392,Enyonam Dogbe,F,Weta JHS,Avenorpedo,75.9,2. DIAMOND,9,3,35,52,83,36,60,76,76,83,78,81,74,36,42,47,72,80,88,92,77,35,54,66,85,43,38,83,40,92,54,76,55,65,71,75,47,37,48,57,94,66,70,70,93,57,53,90,68,43,58,93,41,89,76,63
AK-JHS-0393,Kwame Dogbe,M,Wute JHS,Gefia,95.0,2. DIAMOND,9,8,76,66,57,64,55,92,66,92,88,95,59,67,44,60,74,90,74,56,91,35,52,53,41,65,60,79,49,35,58,93,53,62,91,57,87,50,61,51,90,54,88,85,57,36,64,69,54,92,89,92,37,38,67,56
AK-JHS-0394,Adjoa Agbeko,F,Dabala JHS,Atidzive,82.8,4. STRUGGLER,-1,5,56,93,36,55,90,83,39,42,72,40,51,46,46,66,73,72,84,64,41,60,72,55,58,61,68,53,85,85,77,50,56,80,80,92,81,61,66,46,68,73,51,76,79,63,35,72,72,68,86,56,37,62,86,72
AK-JHS-0395,Aseye Ahiable,F,Akatsicoe Practice JHS,Akatsi A,46.7,1. FLYER,5,9,94,67,74,75,89,70,68,76,68,57,66,35,54,64,44,52,72,85,52,67,88,64,95,70,35,35,61,69,69,63,65,68,47,88,43,88,81,76,85,61,78,75,63,86,83,58,49,41,74,80,91,91,41,61
AK-JHS-0396,Aseye Segbefia,F,Dabala JHS,Atidzive,59.3,3. RISING STAR,7,9,77,66,40,45,88,44,90,90,89,59,58,83,68,61,38,91,77,76,45,45,71,60,56,54,44,55,59,69,55,92,36,71,80,68,36,42,63,65,87,53,64,85,90,55,65,49,90,51,81,79,65,53,79,85
AK-JHS-0397,Selasie Azumah,M,Avenorpedo JHS,Avenorpedo,92.7,1. FLYER,12,10,45,55,40,86,58,40,69,69,54,83,55,63,57,49,90,69,56,50,57,37,91,63,92,60,69,94,64,81,77,92,53,51,82,49,89,76,40,64,74,62,80,59,53,68,82,46,57,65,94,88,94,77,39,95
AK-JHS-0398,Godwin Ahiable,M,Gefia JHS,Gefia,87.2,3. RISING STAR,-2,4,46,85,89,62,75,76,61,51,80,46,76,87,70,63,76,59,77,87,76,65,95,61,63,55,58,44,81,47,62,75,79,89,77,69,37,92,58,59,41,71,89,55,75,67,39,66,79,68,36,42,89,69,94,70
AK-JHS-0399,Akosua Dzigba,F,Kpota JHS,Akatsi A,85.3,2. DIAMOND,15,3,44,87,68,61,46,70,77,68,60,54,76,81,79,73,95,35,77,91,62,91,40,35,81,51,89,39,45,90,66,49,83,62,84,67,61,41,80,94,47,86,69,88,68,56,52,83,53,86,44,82,94,54,52,72
AK-JHS-0400,Kwadwo Gbedemah,M,Gornikope JHS,Agbedrafor,40.9,1. FLYER,14,2,76,81,68,74,52,94,93,77,49,83,56,90,77,69,68,46,61,71,74,38,56,61,55,41,86,48,63,51,37,73,37,54,42,82,38,62,52,87,74,74,74,78,43,67,76,36,52,91,84,72,57,66,63,62
AK-JHS-0401,Ama Kpodo,F,Avenorpedo JHS,Avenorpedo,80.6,3. RISING STAR,7,10,59,53,69,52,70,61,79,55,52,79,51,91,91,49,53,36,95,35,58,78,46,84,88,51,89,45,81,58,44,55,42,84,88,64,90,58,51,84,66,68,55,57,47,38,79,95,89,35,46,41,47,76,41,70
